"link","course_id","course_name","term","time1"
"http://www.jhsph.edu/courses/course/20908/2015/224.860.01/social-and-behavioral-interventions-program-seminar-i-applied-social-science-global-health","224.860.01","SOCIAL AND BEHAVIORAL INTERVENTIONS PROGRAM SEMINAR I:APPLIED SOCIAL SCIENCE & GLOBAL HEALTH","1st","Monday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/20777/2015/224.863.01/doctoral-seminar-in-research-methods-in-applied-medical-anthropology-i","224.863.01","DOCTORAL SEMINAR IN RESEARCH METHODS IN APPLIED MEDICAL ANTHROPOLOGY I","1st","TuTh,  8:30-10:20am"
"http://www.jhsph.edu/courses/course/21328/2015/220.606.01/doctoral-seminar-in-international-health-ii","220.606.01","DOCTORAL SEMINAR IN INTERNATIONAL HEALTH II","2nd","Friday,  1:30-4:20pm"
"http://www.jhsph.edu/courses/course/21362/2015/220.608.94/international-and-global-health","220.608.94","INTERNATIONAL AND GLOBAL HEALTH","2nd",NA
"http://www.jhsph.edu/courses/course/21211/2015/220.800.01/mph-capstone-international-health","220.800.01","MPH CAPSTONE INTERNATIONAL HEALTH","2nd",NA
"http://www.jhsph.edu/courses/course/21113/2015/220.810.01/field-placement-drph-program-international-health","220.810.01","FIELD PLACEMENT DRPH PROGRAM INTERNATIONAL HEALTH","2nd",NA
"http://www.jhsph.edu/courses/course/21115/2015/220.820.01/thesis-research-drph-program-international-health","220.820.01","THESIS RESEARCH DRPH PROGRAM INTERNATIONAL HEALTH","2nd",NA
"http://www.jhsph.edu/courses/course/21116/2015/220.840.01/special-studies-and-research-drph-program-international-health","220.840.01","SPECIAL STUDIES AND RESEARCH DRPH PROGRAM INTERNATIONAL HEALTH","2nd",NA
"http://www.jhsph.edu/courses/course/21261/2015/220.895.01/mph-practicum-international-health","220.895.01","MPH PRACTICUM: INTERNATIONAL HEALTH","2nd",NA
"http://www.jhsph.edu/courses/course/21197/2015/221.612.01/confronting-the-burden-of-injuries-a-global-perspective","221.612.01","CONFRONTING THE BURDEN OF INJURIES: A GLOBAL PERSPECTIVE","2nd","TuTh,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/21167/2015/221.612.81/confronting-the-burden-of-injuries-a-global-perspective","221.612.81","CONFRONTING THE BURDEN OF INJURIES: A GLOBAL PERSPECTIVE","2nd",NA
"http://www.jhsph.edu/courses/course/21266/2015/221.614.01/international-political-science-for-ph-practitioners","221.614.01","INTERNATIONAL POLITICAL SCIENCE FOR PH PRACTITIONERS","2nd","Thursday,  3:30-5:20pm"
"http://www.jhsph.edu/courses/course/21189/2015/221.627.01/issues-in-the-reduction-of-maternal-and-neonatal-mortality-in-low-income-countries","221.627.01","ISSUES IN THE REDUCTION OF MATERNAL AND NEONATAL MORTALITY IN LOW INCOME COUNTRIES","2nd","MW,  3:30-5:20pm"
"http://www.jhsph.edu/courses/course/21245/2015/221.637.81/health-information-systems","221.637.81","HEALTH INFORMATION SYSTEMS ","2nd",NA
"http://www.jhsph.edu/courses/course/21193/2015/221.639.01/health-care-in-humanitarian-emergencies","221.639.01","HEALTH CARE IN HUMANITARIAN EMERGENCIES","2nd","MW,  5:30-6:50pm"
"http://www.jhsph.edu/courses/course/21299/2015/221.641.01/measurement-methods-in-humanitarian-emergencies","221.641.01","MEASUREMENT METHODS IN HUMANITARIAN EMERGENCIES","2nd","Thursday,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21282/2015/221.646.01/health-systems-in-low-and-middle-income-countries","221.646.01","HEALTH SYSTEMS IN LOW AND MIDDLE INCOME COUNTRIES","2nd","MW,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/21305/2015/221.646.81/health-systems-in-low-and-middle-income-countries","221.646.81","HEALTH SYSTEMS IN LOW AND MIDDLE INCOME COUNTRIES","2nd",NA
"http://www.jhsph.edu/courses/course/21075/2015/221.810.01/field-placement-health-systems","221.810.01","FIELD PLACEMENT HEALTH SYSTEMS","2nd",NA
"http://www.jhsph.edu/courses/course/21160/2015/221.820.01/thesis-research-health-systems","221.820.01","THESIS RESEARCH HEALTH SYSTEMS","2nd",NA
"http://www.jhsph.edu/courses/course/21200/2015/221.830.01/postdoctoral-research-health-systems","221.830.01","POSTDOCTORAL RESEARCH HEALTH SYSTEMS","2nd",NA
"http://www.jhsph.edu/courses/course/21201/2015/221.840.01/special-studies-and-research-health-systems","221.840.01","SPECIAL STUDIES AND RESEARCH HEALTH SYSTEMS","2nd",NA
"http://www.jhsph.edu/courses/course/21202/2015/221.860.01/health-systems-program-seminar","221.860.01","HEALTH SYSTEMS PROGRAM SEMINAR","2nd","Tuesday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21099/2015/222.642.01/assessment-of-nutritional-status","222.642.01","ASSESSMENT OF NUTRITIONAL STATUS","2nd","TuTh,  9:00-10:20am"
"http://www.jhsph.edu/courses/course/20985/2015/222.644.01/nutritional-biochemistry","222.644.01","NUTRITIONAL BIOCHEMISTRY","2nd","MW,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/21052/2015/222.651.01/advanced-nutrient-metabolism","222.651.01","ADVANCED NUTRIENT METABOLISM","2nd","MW,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/21234/2015/222.659.01/critical-thinking-in-nutrition-ii","222.659.01","CRITICAL THINKING IN NUTRITION II","2nd","Tuesday,  3:30-4:20pm"
"http://www.jhsph.edu/courses/course/21268/2015/222.660.01/advanced-nutritional-epidemiology","222.660.01","ADVANCED NUTRITIONAL EPIDEMIOLOGY","2nd","TuTh,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/21745/2015/222.662.01/obesity-in-public-health","222.662.01","OBESITY IN PUBLIC HEALTH","2nd","TuTh,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/21100/2015/222.810.01/field-placement-human-nutrition","222.810.01","FIELD PLACEMENT HUMAN NUTRITION","2nd",NA
"http://www.jhsph.edu/courses/course/22201/2015/222.815.01/human-nutrition-registered-dietitian-rd-program-practicum","222.815.01","HUMAN NUTRITION - REGISTERED DIETITIAN (RD) PROGRAM PRACTICUM","2nd",NA
"http://www.jhsph.edu/courses/course/21101/2015/222.820.01/thesis-research-human-nutrition","222.820.01","THESIS RESEARCH HUMAN NUTRITION","2nd",NA
"http://www.jhsph.edu/courses/course/21102/2015/222.830.01/postdoctoral-research-human-nutrition","222.830.01","POSTDOCTORAL RESEARCH HUMAN NUTRITION","2nd",NA
"http://www.jhsph.edu/courses/course/21103/2015/222.840.01/special-studies-and-research-human-nutrition","222.840.01","SPECIAL STUDIES AND RESEARCH HUMAN NUTRITION","2nd",NA
"http://www.jhsph.edu/courses/course/21104/2015/222.860.01/graduate-nutrition-seminar","222.860.01","GRADUATE NUTRITION SEMINAR","2nd","Tuesday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21204/2015/222.861.01/doctoral-seminar-in-proposal-development","222.861.01","DOCTORAL SEMINAR IN PROPOSAL DEVELOPMENT","2nd",NA
"http://www.jhsph.edu/courses/course/21105/2015/223.662.01/vaccine-development-and-application","223.662.01","VACCINE DEVELOPMENT AND APPLICATION","2nd","TuTh,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21304/2015/223.662.81/vaccine-development-and-application","223.662.81","VACCINE DEVELOPMENT AND APPLICATION","2nd",NA
"http://www.jhsph.edu/courses/course/21106/2015/223.810.01/field-placement-disease-control","223.810.01","FIELD PLACEMENT DISEASE CONTROL","2nd",NA
"http://www.jhsph.edu/courses/course/21110/2015/223.820.01/thesis-research-disease-control","223.820.01","THESIS RESEARCH DISEASE CONTROL","2nd",NA
"http://www.jhsph.edu/courses/course/21107/2015/223.830.01/postdoctoral-research-disease-control","223.830.01","POSTDOCTORAL RESEARCH DISEASE CONTROL","2nd",NA
"http://www.jhsph.edu/courses/course/21108/2015/223.840.01/special-studies-and-research-disease-control","223.840.01","SPECIAL STUDIES AND RESEARCH DISEASE CONTROL","2nd",NA
"http://www.jhsph.edu/courses/course/21205/2015/223.860.01/global-disease-epidemiology-and-control-program-seminar","223.860.01","GLOBAL DISEASE EPIDEMIOLOGY AND CONTROL PROGRAM SEMINAR","2nd","Monday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21219/2015/223.861.01/global-disease-epidemiology-and-control-program-doctoral-seminar","223.861.01","GLOBAL DISEASE EPIDEMIOLOGY AND CONTROL PROGRAM DOCTORAL SEMINAR","2nd","Wednesday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21111/2015/223.867.01/special-topics-in-vaccine-science","223.867.01","SPECIAL TOPICS IN VACCINE SCIENCE","2nd","Wednesday,  5:30-7:00pm"
"http://www.jhsph.edu/courses/course/21109/2015/224.689.01/health-behavior-change-at-the-individual-household-and-community-levels","224.689.01","HEALTH BEHAVIOR CHANGE AT THE INDIVIDUAL, HOUSEHOLD AND COMMUNITY LEVELS","2nd","TuTh,  8:30-10:20am"
"http://www.jhsph.edu/courses/course/21185/2015/224.810.01/field-placement-social-and-behavioral-interventions","224.810.01","FIELD PLACEMENT SOCIAL AND BEHAVIORAL INTERVENTIONS","2nd",NA
"http://www.jhsph.edu/courses/course/21186/2015/224.820.01/thesis-research-social-and-behavioral-interventions","224.820.01","THESIS RESEARCH SOCIAL AND BEHAVIORAL INTERVENTIONS","2nd",NA
"http://www.jhsph.edu/courses/course/21187/2015/224.830.01/postdoctoral-research-social-and-behavioral-interventions","224.830.01","POSTDOCTORAL RESEARCH SOCIAL AND BEHAVIORAL INTERVENTIONS","2nd",NA
"http://www.jhsph.edu/courses/course/21188/2015/224.840.01/special-studies-and-research-social-and-behavioral-interventions","224.840.01","SPECIAL STUDIES AND RESEARCH SOCIAL AND BEHAVIORAL INTERVENTIONS","2nd",NA
"http://www.jhsph.edu/courses/course/21224/2015/224.861.01/social-and-behavioral-interventions-program-seminar-ii-participatory-approaches-and-the-role-of-community","224.861.01","SOCIAL AND BEHAVIORAL INTERVENTIONS PROGRAM SEMINAR II: PARTICIPATORY APPROACHES AND THE ROLE OF COMMUNITY","2nd","Monday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21098/2015/224.864.01/doctoral-seminar-in-research-methods-in-applied-medical-anthropology-ii","224.864.01","DOCTORAL SEMINAR IN RESEARCH METHODS IN APPLIED MEDICAL ANTHROPOLOGY II","2nd","TuTh,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/22370/2015/220.600.81/international-travel-preparation-safety-wellness","220.600.81","INTERNATIONAL TRAVEL PREPARATION, SAFETY, & WELLNESS ","3rd",NA
"http://www.jhsph.edu/courses/course/21967/2015/220.601.81/introduction-to-international-health","220.601.81","INTRODUCTION TO INTERNATIONAL HEALTH","3rd",NA
"http://www.jhsph.edu/courses/course/21600/2015/220.800.01/mph-capstone-international-health","220.800.01","MPH CAPSTONE INTERNATIONAL HEALTH","3rd",NA
"http://www.jhsph.edu/courses/course/21491/2015/220.810.01/field-placement-drph-program-international-health","220.810.01","FIELD PLACEMENT DRPH PROGRAM INTERNATIONAL HEALTH","3rd",NA
"http://www.jhsph.edu/courses/course/21494/2015/220.820.01/thesis-research-drph-program-international-health","220.820.01","THESIS RESEARCH DRPH PROGRAM INTERNATIONAL HEALTH","3rd",NA
"http://www.jhsph.edu/courses/course/21492/2015/220.840.01/special-studies-and-research-drph-program-international-health","220.840.01","SPECIAL STUDIES AND RESEARCH DRPH PROGRAM INTERNATIONAL HEALTH","3rd",NA
"http://www.jhsph.edu/courses/course/21647/2015/220.895.01/mph-practicum-international-health","220.895.01","MPH PRACTICUM: INTERNATIONAL HEALTH","3rd",NA
"http://www.jhsph.edu/courses/course/21490/2015/221.604.01/case-studies-in-management-decision-making","221.604.01","CASE STUDIES IN MANAGEMENT DECISION-MAKING","3rd","Wednesday,  1:30-4:20pm"
"http://www.jhsph.edu/courses/course/21591/2015/221.605.01/history-of-international-health-and-development","221.605.01","HISTORY OF INTERNATIONAL HEALTH AND DEVELOPMENT","3rd","Wednesday,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21618/2015/221.608.01/managing-non-governmental-organizations-in-the-health-sector","221.608.01","MANAGING NON-GOVERNMENTAL ORGANIZATIONS IN THE HEALTH SECTOR","3rd","TuTh,  5:30-6:50pm"
"http://www.jhsph.edu/courses/course/21617/2015/221.610.01/pharmaceuticals-management-for-under-served-populations","221.610.01","PHARMACEUTICALS MANAGEMENT FOR UNDER-SERVED POPULATIONS","3rd","MW,  10:30-11:50am"
"http://www.jhsph.edu/courses/course/21716/2015/221.631.81/evaluation-of-safety-interventions-in-low-and-middle-income-countries","221.631.81","EVALUATION OF SAFETY INTERVENTIONS IN LOW AND MIDDLE INCOME COUNTRIES","3rd",NA
"http://www.jhsph.edu/courses/course/21583/2015/221.634.01/stress-management-for-relief-workers","221.634.01","STRESS MANAGEMENT FOR RELIEF WORKERS","3rd","Monday,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21584/2015/221.635.01/advances-in-community-oriented-primary-health-care","221.635.01","ADVANCES IN COMMUNITY-ORIENTED PRIMARY HEALTH CARE","3rd","TuTh,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21431/2015/221.635.81/advances-in-community-oriented-primary-health-care","221.635.81","ADVANCES IN COMMUNITY-ORIENTED PRIMARY HEALTH CARE","3rd",NA
"http://www.jhsph.edu/courses/course/21715/2015/221.638.01/health-systems-research-and-evaluation-in-developing-countries","221.638.01","HEALTH SYSTEMS RESEARCH AND EVALUATION IN DEVELOPING COUNTRIES","3rd","TuTh,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21730/2015/221.640.01/children-in-crisis-an-asset-based-approach-to-working-with-vulnerable-youth","221.640.01","CHILDREN IN CRISIS:  AN ASSET-BASED APPROACH TO  WORKING WITH VULNERABLE YOUTH","3rd","Monday,  5:30-7:30pm"
"http://www.jhsph.edu/courses/course/21656/2015/221.643.01/armed-conflict-and-health","221.643.01","ARMED CONFLICT AND HEALTH","3rd","Thursday,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21668/2015/221.647.01/comparative-evaluation-for-health-policy-in-international-health","221.647.01","COMPARATIVE EVALUATION FOR HEALTH POLICY IN INTERNATIONAL HEALTH","3rd","TuTh,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/21434/2015/221.649.81/introduction-to-m-health-and-e-health-in-low-and-middle-income-countries","221.649.81","INTRODUCTION TO M-HEALTH AND E-HEALTH IN LOW AND MIDDLE-INCOME COUNTRIES","3rd",NA
"http://www.jhsph.edu/courses/course/21684/2015/221.650.01/health-policy-analysis-in-low-and-middle-income-countries","221.650.01","HEALTH POLICY ANALYSIS IN LOW AND MIDDLE INCOME COUNTRIES","3rd","MW,  9:00-10:20am"
"http://www.jhsph.edu/courses/course/21695/2015/221.652.01/health-financing-in-low-and-middle-income-countries","221.652.01","HEALTH FINANCING IN LOW AND MIDDLE INCOME COUNTRIES","3rd","MW,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/21752/2015/221.654.81/systems-thinking-in-public-health-applications-of-key-methods-and-approaches","221.654.81","SYSTEMS THINKING IN PUBLIC HEALTH: APPLICATIONS OF KEY METHODS AND APPROACHES","3rd",NA
"http://www.jhsph.edu/courses/course/21691/2015/221.688.81/social-and-behavioral-foundations-of-primary-health-care","221.688.81","SOCIAL AND BEHAVIORAL FOUNDATIONS OF PRIMARY HEALTH CARE","3rd",NA
"http://www.jhsph.edu/courses/course/21458/2015/221.810.01/field-placement-health-systems","221.810.01","FIELD PLACEMENT HEALTH SYSTEMS","3rd",NA
"http://www.jhsph.edu/courses/course/21463/2015/221.820.01/thesis-research-health-systems","221.820.01","THESIS RESEARCH HEALTH SYSTEMS","3rd",NA
"http://www.jhsph.edu/courses/course/21589/2015/221.830.01/postdoctoral-research-health-systems","221.830.01","POSTDOCTORAL RESEARCH HEALTH SYSTEMS","3rd",NA
"http://www.jhsph.edu/courses/course/21566/2015/221.840.01/special-studies-and-research-health-systems","221.840.01","SPECIAL STUDIES AND RESEARCH HEALTH SYSTEMS","3rd",NA
"http://www.jhsph.edu/courses/course/21592/2015/221.860.01/health-systems-program-seminar","221.860.01","HEALTH SYSTEMS PROGRAM SEMINAR","3rd","Tuesday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21614/2015/221.861.01/doctoral-seminar-in-health-systems","221.861.01","DOCTORAL SEMINAR IN HEALTH SYSTEMS","3rd",NA
"http://www.jhsph.edu/courses/course/21590/2015/222.647.01/nutrition-epidemiology","222.647.01","NUTRITION EPIDEMIOLOGY","3rd","TuTh,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/21480/2015/222.655.01/nutrition-and-life-stages","222.655.01","NUTRITION AND LIFE STAGES","3rd","MW,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/21478/2015/222.810.01/field-placement-human-nutrition","222.810.01","FIELD PLACEMENT HUMAN NUTRITION","3rd",NA
"http://www.jhsph.edu/courses/course/22202/2015/222.815.01/human-nutrition-registered-dietitian-rd-program-practicum","222.815.01","HUMAN NUTRITION - REGISTERED DIETITIAN (RD) PROGRAM PRACTICUM","3rd",NA
"http://www.jhsph.edu/courses/course/21479/2015/222.820.01/thesis-research-human-nutrition","222.820.01","THESIS RESEARCH HUMAN NUTRITION","3rd",NA
"http://www.jhsph.edu/courses/course/21568/2015/222.830.01/postdoctoral-research-human-nutrition","222.830.01","POSTDOCTORAL RESEARCH HUMAN NUTRITION","3rd",NA
"http://www.jhsph.edu/courses/course/21481/2015/222.840.01/special-studies-and-research-human-nutrition","222.840.01","SPECIAL STUDIES AND RESEARCH HUMAN NUTRITION","3rd",NA
"http://www.jhsph.edu/courses/course/21482/2015/222.860.01/graduate-nutrition-seminar","222.860.01","GRADUATE NUTRITION SEMINAR","3rd","Tuesday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21594/2015/222.861.01/doctoral-seminar-in-proposal-development","222.861.01","DOCTORAL SEMINAR IN PROPOSAL DEVELOPMENT","3rd",NA
"http://www.jhsph.edu/courses/course/21483/2015/223.663.01/infectious-diseases-and-child-survival","223.663.01","INFECTIOUS DISEASES AND CHILD SURVIVAL","3rd","MW,  1:30-2:50pm"
"http://www.jhsph.edu/courses/course/21652/2015/223.664.01/design-and-conduct-of-community-trials","223.664.01","DESIGN AND CONDUCT OF COMMUNITY TRIALS","3rd","TuTh,  1:30-3:20pm"
"http://www.jhsph.edu/courses/course/21678/2015/223.665.81/infection-immunity-and-undernutrition-interactions-and-effects","223.665.81","INFECTION, IMMUNITY AND UNDERNUTRITION:  INTERACTIONS AND EFFECTS","3rd",NA
"http://www.jhsph.edu/courses/course/21484/2015/223.687.01/vaccine-policy-issues","223.687.01","VACCINE POLICY ISSUES","3rd","MW,  3:30-4:50pm"
"http://www.jhsph.edu/courses/course/21485/2015/223.810.01/field-placement-disease-control","223.810.01","FIELD PLACEMENT DISEASE CONTROL","3rd",NA
"http://www.jhsph.edu/courses/course/21486/2015/223.820.01/thesis-research-disease-control","223.820.01","THESIS RESEARCH DISEASE CONTROL","3rd",NA
"http://www.jhsph.edu/courses/course/21487/2015/223.830.01/postdoctoral-research-disease-control","223.830.01","POSTDOCTORAL RESEARCH DISEASE CONTROL","3rd",NA
"http://www.jhsph.edu/courses/course/21488/2015/223.840.01/special-studies-and-research-disease-control","223.840.01","SPECIAL STUDIES AND RESEARCH DISEASE CONTROL","3rd",NA
"http://www.jhsph.edu/courses/course/21595/2015/223.860.01/global-disease-epidemiology-and-control-program-seminar","223.860.01","GLOBAL DISEASE EPIDEMIOLOGY AND CONTROL PROGRAM SEMINAR","3rd","Monday,  12:00-1:20pm"
"http://www.jhsph.edu/courses/course/21611/2015/223.861.01/global-disease-epidemiology-and-control-program-doctoral-seminar","223.861.01","GLOBAL DISEASE EPIDEMIOLOGY AND CONTROL PROGRAM DOCTORAL SEMINAR","3rd","Wednesday,  12:00-1:20pm"
